Date,Comments added
2020-01-04 03:25:00,1393
2020-01-04 03:30:00,651
2020-01-04 03:35:00,1058
2020-01-04 03:40:00,609
2020-01-04 03:45:00,1180
2020-01-04 03:50:00,527
2020-01-04 03:55:00,424
2020-01-04 04:00:00,604
2020-01-04 04:05:00,650
2020-01-04 04:10:00,1403
2020-01-04 04:15:00,134
2020-01-04 04:20:00,1062
2020-01-04 04:25:00,672
2020-01-04 04:30:00,409
2020-01-04 04:35:00,479
2020-01-04 04:40:00,410
2020-01-04 04:45:00,556
2020-01-04 04:50:00,918
2020-01-04 04:55:00,879
2020-01-04 05:00:00,366
2020-01-04 05:05:00,431
2020-01-04 05:10:00,703
2020-01-04 05:15:00,1191
2020-01-04 05:20:00,1094
2020-01-04 05:25:00,634
2020-01-04 05:30:00,109
2020-01-04 05:35:00,879
2020-01-04 05:40:00,907
2020-01-04 05:45:00,753
2020-01-04 05:50:00,925
2020-01-04 05:55:00,645
2020-01-04 06:00:00,299
2020-01-04 06:05:00,194
2020-01-04 06:10:00,1041
2020-01-04 06:15:00,566
2020-01-04 06:20:00,1046
2020-01-04 06:25:00,1130
2020-01-04 06:30:00,528
2020-01-04 06:35:00,540
2020-01-04 06:40:00,646
2020-01-04 06:45:00,451
2020-01-04 06:50:00,239
2020-01-04 06:55:00,791
2020-01-04 07:00:00,854
2020-01-04 07:05:00,671
2020-01-04 07:10:00,749
2020-01-04 07:15:00,318
2020-01-04 07:20:00,406
2020-01-04 07:25:00,612
2020-01-04 07:30:00,910
2020-01-04 07:35:00,777
2020-01-04 07:40:00,334
2020-01-04 07:45:00,1235
2020-01-04 07:50:00,1413
2020-01-04 07:55:00,385
2020-01-04 08:00:00,1198
2020-01-04 08:05:00,526
2020-01-04 08:10:00,159
2020-01-04 08:15:00,1010
2020-01-04 08:20:00,557
2020-01-04 08:25:00,501
2020-01-04 08:30:00,720
2020-01-04 08:35:00,312
2020-01-04 08:40:00,1108
2020-01-04 08:45:00,159
2020-01-04 08:50:00,123
2020-01-04 08:55:00,1078
2020-01-04 09:00:00,1206
2020-01-04 09:05:00,423
2020-01-04 09:10:00,583
2020-01-04 09:15:00,598
2020-01-04 09:20:00,744
2020-01-04 09:25:00,1075
2020-01-04 09:30:00,629
2020-01-04 09:35:00,405
2020-01-04 09:40:00,250
2020-01-04 09:45:00,132
2020-01-04 09:50:00,964
2020-01-04 09:55:00,1281
2020-01-04 10:00:00,974
2020-01-04 10:05:00,1229
2020-01-04 10:10:00,888
2020-01-04 10:15:00,878
2020-01-04 10:20:00,280
2020-01-04 10:25:00,1374
2020-01-04 10:30:00,343
2020-01-04 10:35:00,573
2020-01-04 10:40:00,1345
2020-01-04 10:45:00,344
2020-01-04 10:50:00,632
2020-01-04 10:55:00,1370
2020-01-04 11:00:00,1955
2020-01-04 11:05:00,1755
2020-01-04 11:10:00,297
2020-01-04 11:15:00,1786
2020-01-04 11:20:00,1431
2020-01-04 11:25:00,597
2020-01-04 11:30:00,272
2020-01-04 11:35:00,487
2020-01-04 11:40:00,364
2020-01-04 11:45:00,1368
2020-01-04 11:50:00,291
2020-01-04 11:55:00,1145
2020-01-04 12:00:00,1070
2020-01-04 12:05:00,1190
2020-01-04 12:10:00,439
2020-01-04 12:15:00,720
2020-01-04 12:20:00,1079
2020-01-04 12:25:00,957
2020-01-04 12:30:00,308
2020-01-04 12:35:00,247
2020-01-04 12:40:00,1096
2020-01-04 12:45:00,683
2020-01-04 12:50:00,2109
2020-01-04 12:55:00,268
2020-01-04 13:00:00,987
2020-01-04 13:05:00,753
2020-01-04 13:10:00,446
2020-01-04 13:15:00,713
2020-01-04 13:20:00,1046
2020-01-04 13:25:00,728
2020-01-04 13:30:00,1479
2020-01-04 13:35:00,547
2020-01-04 13:40:00,848
2020-01-04 13:45:00,1050
2020-01-04 13:50:00,738
2020-01-04 13:55:00,1687
2020-01-04 14:00:00,1249
2020-01-04 14:05:00,2738
2020-01-04 14:10:00,2881
2020-01-04 14:15:00,859
2020-01-04 14:20:00,866
2020-01-04 14:25:00,936
2020-01-04 14:30:00,570
2020-01-04 14:35:00,813
2020-01-04 14:40:00,893
2020-01-04 14:45:00,1797
2020-01-04 14:50:00,711
2020-01-04 14:55:00,1462
2020-01-04 15:00:00,2624
2020-01-04 15:05:00,2044
2020-01-04 15:10:00,398
2020-01-04 15:15:00,1352
2020-01-04 15:20:00,247
2020-01-04 15:25:00,1498
2020-01-04 15:30:00,2533
2020-01-04 15:35:00,1939
2020-01-04 15:40:00,1348
2020-01-04 15:45:00,867
2020-01-04 15:50:00,1200
2020-01-04 15:55:00,2055
2020-01-04 16:00:00,2084
2020-01-04 16:05:00,3092
2020-01-04 16:10:00,811
2020-01-04 16:15:00,698
2020-01-04 16:20:00,2000
2020-01-04 16:25:00,2133
2020-01-04 16:30:00,532
2020-01-04 16:35:00,2593
2020-01-04 16:40:00,825
2020-01-04 16:45:00,462
2020-01-04 16:50:00,1195
2020-01-04 16:55:00,2559
2020-01-04 17:00:00,850
2020-01-04 17:05:00,730
2020-01-04 17:10:00,2913
2020-01-04 17:15:00,706
2020-01-04 17:20:00,4693
2020-01-04 17:25:00,1590
2020-01-04 17:30:00,1446
2020-01-04 17:35:00,2206
2020-01-04 17:40:00,1461
2020-01-04 17:45:00,959
2020-01-04 17:50:00,1771
2020-01-04 17:55:00,473
2020-01-04 18:00:00,704
2020-01-04 18:05:00,493
2020-01-04 18:10:00,754
2020-01-04 18:15:00,1411
2020-01-04 18:20:00,906
2020-01-04 18:25:00,2524
2020-01-04 18:30:00,982
2020-01-04 18:35:00,1477
2020-01-04 18:40:00,669
2020-01-04 18:45:00,2748
2020-01-04 18:50:00,1012
2020-01-04 18:55:00,3149
2020-01-04 19:00:00,3325
2020-01-04 19:05:00,1569
2020-01-04 19:10:00,3398
2020-01-04 19:15:00,3015
2020-01-04 19:20:00,3603
2020-01-04 19:25:00,1737
2020-01-04 19:30:00,1351
2020-01-04 19:35:00,696
2020-01-04 19:40:00,2576
2020-01-04 19:45:00,989
2020-01-04 19:50:00,612
2020-01-04 19:55:00,2527
2020-01-04 20:00:00,4365
2020-01-04 20:05:00,1425
2020-01-04 20:10:00,1599
2020-01-04 20:15:00,1028
2020-01-04 20:20:00,1061
2020-01-04 20:25:00,1533
2020-01-04 20:30:00,1054
2020-01-04 20:35:00,1357
2020-01-04 20:40:00,3886
2020-01-04 20:45:00,1848
2020-01-04 20:50:00,2358
2020-01-04 20:55:00,3493
2020-01-04 21:00:00,3230
2020-01-04 21:05:00,3191
2020-01-04 21:10:00,3087
2020-01-04 21:15:00,1584
2020-01-04 21:20:00,2332
2020-01-04 21:25:00,3736
2020-01-04 21:30:00,2396
2020-01-04 21:35:00,1299
2020-01-04 21:40:00,746
2020-01-04 21:45:00,3032
2020-01-04 21:50:00,2421
2020-01-04 21:55:00,1675
2020-01-04 22:00:00,4547
2020-01-04 22:05:00,1041
2020-01-04 22:10:00,1104
2020-01-04 22:15:00,1769
2020-01-04 22:20:00,2517
2020-01-04 22:25:00,1456
2020-01-04 22:30:00,908
2020-01-04 22:35:00,1682
2020-01-04 22:40:00,1310
2020-01-04 22:45:00,2245
2020-01-04 22:50:00,2175
2020-01-04 22:55:00,3362
2020-01-04 23:00:00,1163
2020-01-04 23:05:00,3756
2020-01-04 23:10:00,2849
2020-01-04 23:15:00,1757
2020-01-04 23:20:00,713
2020-01-04 23:25:00,3097
2020-01-04 23:30:00,962
2020-01-04 23:35:00,3254
2020-01-04 23:40:00,1226
2020-01-04 23:45:00,2240
2020-01-04 23:50:00,653
2020-01-04 23:55:00,927
2020-01-05 00:00:00,129
2020-01-05 00:05:00,283
2020-01-05 00:10:00,564
2020-01-05 00:15:00,381
2020-01-05 00:20:00,425
2020-01-05 00:25:00,304
2020-01-05 00:30:00,182
2020-01-05 00:35:00,184
2020-01-05 00:40:00,851
2020-01-05 00:45:00,640
2020-01-05 00:50:00,567
2020-01-05 00:55:00,114
2020-01-05 01:00:00,345
2020-01-05 01:05:00,391
2020-01-05 01:10:00,752
2020-01-05 01:15:00,635
2020-01-05 01:20:00,831
2020-01-05 01:25:00,148
2020-01-05 01:30:00,848
2020-01-05 01:35:00,381
2020-01-05 01:40:00,885
2020-01-05 01:45:00,556
2020-01-05 01:50:00,327
2020-01-05 01:55:00,1462
2020-01-05 02:00:00,507
2020-01-05 02:05:00,894
2020-01-05 02:10:00,271
2020-01-05 02:15:00,678
2020-01-05 02:20:00,234
2020-01-05 02:25:00,416
2020-01-05 02:30:00,516
2020-01-05 02:35:00,480
2020-01-05 02:40:00,644
2020-01-05 02:45:00,927
2020-01-05 02:50:00,641
2020-01-05 02:55:00,612
2020-01-05 03:00:00,348
2020-01-05 03:05:00,1125
2020-01-05 03:10:00,233
2020-01-05 03:15:00,701
2020-01-05 03:20:00,379
2020-01-05 03:25:00,988
2020-01-05 03:30:00,518
2020-01-05 03:35:00,431
2020-01-05 03:40:00,1295
2020-01-05 03:45:00,781
2020-01-05 03:50:00,482
2020-01-05 03:55:00,170
2020-01-05 04:00:00,789
2020-01-05 04:05:00,1039
2020-01-05 04:10:00,410
2020-01-05 04:15:00,878
2020-01-05 04:20:00,1059
2020-01-05 04:25:00,293
2020-01-05 04:30:00,477
2020-01-05 04:35:00,627
2020-01-05 04:40:00,817
2020-01-05 04:45:00,1141
2020-01-05 04:50:00,1209
2020-01-05 04:55:00,835
2020-01-05 05:00:00,262
2020-01-05 05:05:00,915
2020-01-05 05:10:00,175
2020-01-05 05:15:00,366
2020-01-05 05:20:00,1218
2020-01-05 05:25:00,578
2020-01-05 05:30:00,935
2020-01-05 05:35:00,800
2020-01-05 05:40:00,179
2020-01-05 05:45:00,679
2020-01-05 05:50:00,587
2020-01-05 05:55:00,340
2020-01-05 06:00:00,652
2020-01-05 06:05:00,1519
2020-01-05 06:10:00,232
2020-01-05 06:15:00,436
2020-01-05 06:20:00,658
2020-01-05 06:25:00,897
2020-01-05 06:30:00,458
2020-01-05 06:35:00,358
2020-01-05 06:40:00,754
2020-01-05 06:45:00,760
2020-01-05 06:50:00,390
2020-01-05 06:55:00,103
2020-01-05 07:00:00,417
2020-01-05 07:05:00,405
2020-01-05 07:10:00,1249
2020-01-05 07:15:00,474
2020-01-05 07:20:00,766
2020-01-05 07:25:00,506
2020-01-05 07:30:00,924
2020-01-05 07:35:00,977
2020-01-05 07:40:00,626
2020-01-05 07:45:00,461
2020-01-05 07:50:00,393
2020-01-05 07:55:00,1210
2020-01-05 08:00:00,1272
2020-01-05 08:05:00,322
2020-01-05 08:10:00,251
2020-01-05 08:15:00,1127
2020-01-05 08:20:00,211
2020-01-05 08:25:00,662
2020-01-05 08:30:00,951
2020-01-05 08:35:00,757
2020-01-05 08:40:00,1181
2020-01-05 08:45:00,1572
2020-01-05 08:50:00,858
2020-01-05 08:55:00,169
2020-01-05 09:00:00,451
2020-01-05 09:05:00,1051
2020-01-05 09:10:00,932
2020-01-05 09:15:00,312
2020-01-05 09:20:00,1259
2020-01-05 09:25:00,1127
2020-01-05 09:30:00,995
2020-01-05 09:35:00,648
2020-01-05 09:40:00,887
2020-01-05 09:45:00,1633
2020-01-05 09:50:00,344
2020-01-05 09:55:00,309
2020-01-05 10:00:00,117
2020-01-05 10:05:00,816
2020-01-05 10:10:00,1382
2020-01-05 10:15:00,1001
2020-01-05 10:20:00,181
2020-01-05 10:25:00,1404
2020-01-05 10:30:00,800
2020-01-05 10:35:00,934
2020-01-05 10:40:00,1303
2020-01-05 10:45:00,189
2020-01-05 10:50:00,1156
2020-01-05 10:55:00,778
2020-01-05 11:00:00,1081
2020-01-05 11:05:00,1553
2020-01-05 11:10:00,836
2020-01-05 11:15:00,620
2020-01-05 11:20:00,462
2020-01-05 11:25:00,1164
2020-01-05 11:30:00,1196
2020-01-05 11:35:00,429
2020-01-05 11:40:00,1456
2020-01-05 11:45:00,230
2020-01-05 11:50:00,258
2020-01-05 11:55:00,1848
2020-01-05 12:00:00,624
2020-01-05 12:05:00,1312
2020-01-05 12:10:00,807
2020-01-05 12:15:00,886
2020-01-05 12:20:00,2176
2020-01-05 12:25:00,1829
2020-01-05 12:30:00,1547
2020-01-05 12:35:00,1070
2020-01-05 12:40:00,1060
2020-01-05 12:45:00,1046
2020-01-05 12:50:00,1793
2020-01-05 12:55:00,891
2020-01-05 13:00:00,1507
2020-01-05 13:05:00,1742
2020-01-05 13:10:00,2107
2020-01-05 13:15:00,331
2020-01-05 13:20:00,1527
2020-01-05 13:25:00,852
2020-01-05 13:30:00,1545
2020-01-05 13:35:00,485
2020-01-05 13:40:00,417
2020-01-05 13:45:00,992
2020-01-05 13:50:00,2491
2020-01-05 13:55:00,639
2020-01-05 14:00:00,1125
2020-01-05 14:05:00,952
2020-01-05 14:10:00,2602
2020-01-05 14:15:00,1807
2020-01-05 14:20:00,1434
2020-01-05 14:25:00,463
2020-01-05 14:30:00,1867
2020-01-05 14:35:00,2074
2020-01-05 14:40:00,2910
2020-01-05 14:45:00,1986
2020-01-05 14:50:00,777
2020-01-05 14:55:00,367
2020-01-05 15:00:00,2096
2020-01-05 15:05:00,1163
2020-01-05 15:10:00,3023
2020-01-05 15:15:00,785
2020-01-05 15:20:00,2421
2020-01-05 15:25:00,1229
2020-01-05 15:30:00,1079
2020-01-05 15:35:00,1765
2020-01-05 15:40:00,271
2020-01-05 15:45:00,901
2020-01-05 15:50:00,2930
2020-01-05 15:55:00,1228
2020-01-05 16:00:00,1843
2020-01-05 16:05:00,3009
2020-01-05 16:10:00,2255
2020-01-05 16:15:00,2160
2020-01-05 16:20:00,1898
2020-01-05 16:25:00,1066
2020-01-05 16:30:00,489
2020-01-05 16:35:00,1053
2020-01-05 16:40:00,1709
2020-01-05 16:45:00,2447
2020-01-05 16:50:00,610
2020-01-05 16:55:00,955
2020-01-05 17:00:00,3630
2020-01-05 17:05:00,2620
2020-01-05 17:10:00,255
2020-01-05 17:15:00,748
2020-01-05 17:20:00,660
2020-01-05 17:25:00,1703
2020-01-05 17:30:00,2417
2020-01-05 17:35:00,2012
2020-01-05 17:40:00,2239
2020-01-05 17:45:00,950
2020-01-05 17:50:00,2553
2020-01-05 17:55:00,2141
2020-01-05 18:00:00,2345
2020-01-05 18:05:00,1255
2020-01-05 18:10:00,1352
2020-01-05 18:15:00,4085
2020-01-05 18:20:00,2226
2020-01-05 18:25:00,1109
2020-01-05 18:30:00,1444
2020-01-05 18:35:00,830
2020-01-05 18:40:00,1483
2020-01-05 18:45:00,4137
2020-01-05 18:50:00,4839
2020-01-05 18:55:00,2540
2020-01-05 19:00:00,843
2020-01-05 19:05:00,1332
2020-01-05 19:10:00,2622
2020-01-05 19:15:00,2478
2020-01-05 19:20:00,671
2020-01-05 19:25:00,1000
2020-01-05 19:30:00,1414
2020-01-05 19:35:00,2054
2020-01-05 19:40:00,2235
2020-01-05 19:45:00,2132
2020-01-05 19:50:00,4475
2020-01-05 19:55:00,1414
2020-01-05 20:00:00,1933
2020-01-05 20:05:00,1358
2020-01-05 20:10:00,3202
2020-01-05 20:15:00,1073
2020-01-05 20:20:00,340
2020-01-05 20:25:00,1199
2020-01-05 20:30:00,1013
2020-01-05 20:35:00,787
2020-01-05 20:40:00,474
2020-01-05 20:45:00,1386
2020-01-05 20:50:00,2060
2020-01-05 20:55:00,1511
2020-01-05 21:00:00,1698
2020-01-05 21:05:00,394
2020-01-05 21:10:00,2021
2020-01-05 21:15:00,2448
2020-01-05 21:20:00,1262
2020-01-05 21:25:00,900
2020-01-05 21:30:00,3112
2020-01-05 21:35:00,969
2020-01-05 21:40:00,590
2020-01-05 21:45:00,2349
2020-01-05 21:50:00,1960
2020-01-05 21:55:00,666
2020-01-05 22:00:00,3031
2020-01-05 22:05:00,1667
2020-01-05 22:10:00,781
2020-01-05 22:15:00,2503
2020-01-05 22:20:00,1550
2020-01-05 22:25:00,944
2020-01-05 22:30:00,874
2020-01-05 22:35:00,1763
2020-01-05 22:40:00,1439
2020-01-05 22:45:00,2236
2020-01-05 22:50:00,2558
2020-01-05 22:55:00,1379
2020-01-05 23:00:00,2746
2020-01-05 23:05:00,1659
2020-01-05 23:10:00,923
2020-01-05 23:15:00,1254
2020-01-05 23:20:00,475
2020-01-05 23:25:00,2164
2020-01-05 23:30:00,339
2020-01-05 23:35:00,1138
2020-01-05 23:40:00,2209
2020-01-05 23:45:00,2839
2020-01-05 23:50:00,786
2020-01-05 23:55:00,1967
2020-01-06 00:00:00,545
2020-01-06 00:05:00,391
2020-01-06 00:10:00,784
2020-01-06 00:15:00,1005
2020-01-06 00:20:00,277
2020-01-06 00:25:00,702
2020-01-06 00:30:00,426
2020-01-06 00:35:00,212
2020-01-06 00:40:00,141
2020-01-06 00:45:00,783
2020-01-06 00:50:00,656
2020-01-06 00:55:00,593
2020-01-06 01:00:00,395
2020-01-06 01:05:00,360
2020-01-06 01:10:00,594
2020-01-06 01:15:00,171
2020-01-06 01:20:00,430
2020-01-06 01:25:00,175
2020-01-06 01:30:00,548
2020-01-06 01:35:00,894
2020-01-06 01:40:00,363
2020-01-06 01:45:00,585
2020-01-06 01:50:00,425
2020-01-06 01:55:00,439
2020-01-06 02:00:00,284
2020-01-06 02:05:00,552
2020-01-06 02:10:00,1069
2020-01-06 02:15:00,160
2020-01-06 02:20:00,609
2020-01-06 02:25:00,1149
2020-01-06 02:30:00,851
2020-01-06 02:35:00,320
2020-01-06 02:40:00,1057
2020-01-06 02:45:00,531
2020-01-06 02:50:00,400
2020-01-06 02:55:00,475
2020-01-06 03:00:00,518
2020-01-06 03:05:00,1263
2020-01-06 03:10:00,470
2020-01-06 03:15:00,470
2020-01-06 03:20:00,597
2020-01-06 03:25:00,891
2020-01-06 03:30:00,177
2020-01-06 03:35:00,240
2020-01-06 03:40:00,466
2020-01-06 03:45:00,437
2020-01-06 03:50:00,698
2020-01-06 03:55:00,455
2020-01-06 04:00:00,918
2020-01-06 04:05:00,600
2020-01-06 04:10:00,552
2020-01-06 04:15:00,571
2020-01-06 04:20:00,755
2020-01-06 04:25:00,931
2020-01-06 04:30:00,923
2020-01-06 04:35:00,429
2020-01-06 04:40:00,911
2020-01-06 04:45:00,1519
2020-01-06 04:50:00,360
2020-01-06 04:55:00,640
2020-01-06 05:00:00,926
2020-01-06 05:05:00,1075
2020-01-06 05:10:00,947
2020-01-06 05:15:00,970
2020-01-06 05:20:00,244
2020-01-06 05:25:00,696
2020-01-06 05:30:00,387
2020-01-06 05:35:00,679
2020-01-06 05:40:00,939
2020-01-06 05:45:00,528
2020-01-06 05:50:00,534
2020-01-06 05:55:00,340
2020-01-06 06:00:00,717
2020-01-06 06:05:00,1260
2020-01-06 06:10:00,614
2020-01-06 06:15:00,246
2020-01-06 06:20:00,230
2020-01-06 06:25:00,338
2020-01-06 06:30:00,553
2020-01-06 06:35:00,534
2020-01-06 06:40:00,743
2020-01-06 06:45:00,247
2020-01-06 06:50:00,596
2020-01-06 06:55:00,1161
2020-01-06 07:00:00,180
2020-01-06 07:05:00,758
2020-01-06 07:10:00,1350
2020-01-06 07:15:00,280
2020-01-06 07:20:00,725
2020-01-06 07:25:00,1571
2020-01-06 07:30:00,1207
2020-01-06 07:35:00,934
2020-01-06 07:40:00,489
2020-01-06 07:45:00,1017
2020-01-06 07:50:00,589
2020-01-06 07:55:00,983
2020-01-06 08:00:00,1268
2020-01-06 08:05:00,327
2020-01-06 08:10:00,306
2020-01-06 08:15:00,677
2020-01-06 08:20:00,1268
2020-01-06 08:25:00,393
2020-01-06 08:30:00,531
2020-01-06 08:35:00,433
2020-01-06 08:40:00,1352
2020-01-06 08:45:00,627
2020-01-06 08:50:00,1001
2020-01-06 08:55:00,979
2020-01-06 09:00:00,468
2020-01-06 09:05:00,1012
2020-01-06 09:10:00,510
2020-01-06 09:15:00,881
2020-01-06 09:20:00,771
2020-01-06 09:25:00,227
2020-01-06 09:30:00,679
2020-01-06 09:35:00,453
2020-01-06 09:40:00,328
2020-01-06 09:45:00,505
2020-01-06 09:50:00,1012
2020-01-06 09:55:00,154
2020-01-06 10:00:00,548
2020-01-06 10:05:00,256
2020-01-06 10:10:00,994
2020-01-06 10:15:00,1214
2020-01-06 10:20:00,225
2020-01-06 10:25:00,1498
2020-01-06 10:30:00,1425
2020-01-06 10:35:00,770
2020-01-06 10:40:00,482
2020-01-06 10:45:00,1205
2020-01-06 10:50:00,899
2020-01-06 10:55:00,1479
2020-01-06 11:00:00,531
2020-01-06 11:05:00,975
2020-01-06 11:10:00,187
2020-01-06 11:15:00,1404
2020-01-06 11:20:00,1053
2020-01-06 11:25:00,738
2020-01-06 11:30:00,293
2020-01-06 11:35:00,785
2020-01-06 11:40:00,1037
2020-01-06 11:45:00,1662
2020-01-06 11:50:00,1638
2020-01-06 11:55:00,1113
2020-01-06 12:00:00,466
2020-01-06 12:05:00,542
2020-01-06 12:10:00,2357
2020-01-06 12:15:00,548
2020-01-06 12:20:00,294
2020-01-06 12:25:00,465
2020-01-06 12:30:00,1299
2020-01-06 12:35:00,426
2020-01-06 12:40:00,987
2020-01-06 12:45:00,581
2020-01-06 12:50:00,303
2020-01-06 12:55:00,428
2020-01-06 13:00:00,1565
2020-01-06 13:05:00,1024
2020-01-06 13:10:00,1490
2020-01-06 13:15:00,1105
2020-01-06 13:20:00,332
2020-01-06 13:25:00,315
2020-01-06 13:30:00,1723
2020-01-06 13:35:00,1017
2020-01-06 13:40:00,913
2020-01-06 13:45:00,742
2020-01-06 13:50:00,1394
2020-01-06 13:55:00,983
2020-01-06 14:00:00,1210
2020-01-06 14:05:00,1509
2020-01-06 14:10:00,1675
2020-01-06 14:15:00,618
2020-01-06 14:20:00,1736
2020-01-06 14:25:00,223
2020-01-06 14:30:00,1423
2020-01-06 14:35:00,398
2020-01-06 14:40:00,590
2020-01-06 14:45:00,502
2020-01-06 14:50:00,1759
2020-01-06 14:55:00,1223
2020-01-06 15:00:00,1848
2020-01-06 15:05:00,1153
2020-01-06 15:10:00,2065
2020-01-06 15:15:00,2176
2020-01-06 15:20:00,1366
2020-01-06 15:25:00,971
2020-01-06 15:30:00,1298
2020-01-06 15:35:00,548
2020-01-06 15:40:00,1477
2020-01-06 15:45:00,1170
2020-01-06 15:50:00,1043
2020-01-06 15:55:00,897
2020-01-06 16:00:00,2172
2020-01-06 16:05:00,3133
2020-01-06 16:10:00,1452
2020-01-06 16:15:00,3011
2020-01-06 16:20:00,583
2020-01-06 16:25:00,1509
2020-01-06 16:30:00,797
2020-01-06 16:35:00,918
2020-01-06 16:40:00,1099
2020-01-06 16:45:00,535
2020-01-06 16:50:00,1020
2020-01-06 16:55:00,1536
2020-01-06 17:00:00,2834
2020-01-06 17:05:00,1557
2020-01-06 17:10:00,3765
2020-01-06 17:15:00,1326
2020-01-06 17:20:00,1652
2020-01-06 17:25:00,1435
2020-01-06 17:30:00,1430
2020-01-06 17:35:00,1241
2020-01-06 17:40:00,1113
2020-01-06 17:45:00,2465
2020-01-06 17:50:00,4260
2020-01-06 17:55:00,1769
2020-01-06 18:00:00,2050
2020-01-06 18:05:00,2792
2020-01-06 18:10:00,3199
2020-01-06 18:15:00,3222
2020-01-06 18:20:00,1358
2020-01-06 18:25:00,2406
2020-01-06 18:30:00,852
2020-01-06 18:35:00,3635
2020-01-06 18:40:00,1281
2020-01-06 18:45:00,2154
2020-01-06 18:50:00,3439
2020-01-06 18:55:00,896
2020-01-06 19:00:00,2083
2020-01-06 19:05:00,2577
2020-01-06 19:10:00,2495
2020-01-06 19:15:00,1718
2020-01-06 19:20:00,1825
2020-01-06 19:25:00,2380
2020-01-06 19:30:00,1224
2020-01-06 19:35:00,2595
2020-01-06 19:40:00,1291
2020-01-06 19:45:00,1884
2020-01-06 19:50:00,691
2020-01-06 19:55:00,1380
2020-01-06 20:00:00,540
2020-01-06 20:05:00,669
2020-01-06 20:10:00,965
2020-01-06 20:15:00,1540
2020-01-06 20:20:00,2270
2020-01-06 20:25:00,2224
2020-01-06 20:30:00,4719
2020-01-06 20:35:00,635
2020-01-06 20:40:00,2199
2020-01-06 20:45:00,2572
2020-01-06 20:50:00,1786
2020-01-06 20:55:00,1801
2020-01-06 21:00:00,576
2020-01-06 21:05:00,2824
2020-01-06 21:10:00,1917
2020-01-06 21:15:00,1833
2020-01-06 21:20:00,2032
2020-01-06 21:25:00,355
2020-01-06 21:30:00,1880
2020-01-06 21:35:00,1760
2020-01-06 21:40:00,2030
2020-01-06 21:45:00,1064
2020-01-06 21:50:00,1078
2020-01-06 21:55:00,405
2020-01-06 22:00:00,1145
2020-01-06 22:05:00,1694
2020-01-06 22:10:00,4241
2020-01-06 22:15:00,1420
2020-01-06 22:20:00,1079
2020-01-06 22:25:00,1325
2020-01-06 22:30:00,3444
2020-01-06 22:35:00,3693
2020-01-06 22:40:00,816
2020-01-06 22:45:00,478
2020-01-06 22:50:00,1949
2020-01-06 22:55:00,1759
2020-01-06 23:00:00,395
2020-01-06 23:05:00,2790
2020-01-06 23:10:00,2454
2020-01-06 23:15:00,3084
2020-01-06 23:20:00,1684
2020-01-06 23:25:00,1395
2020-01-06 23:30:00,1845
2020-01-06 23:35:00,2992
2020-01-06 23:40:00,1096
2020-01-06 23:45:00,902
2020-01-06 23:50:00,1831
2020-01-06 23:55:00,2065
2020-01-07 00:00:00,872
2020-01-07 00:05:00,348
2020-01-07 00:10:00,428
2020-01-07 00:15:00,1083
2020-01-07 00:20:00,255
2020-01-07 00:25:00,992
2020-01-07 00:30:00,819
2020-01-07 00:35:00,345
2020-01-07 00:40:00,1183
2020-01-07 00:45:00,723
2020-01-07 00:50:00,501
2020-01-07 00:55:00,348
2020-01-07 01:00:00,1256
2020-01-07 01:05:00,207
2020-01-07 01:10:00,411
2020-01-07 01:15:00,138
2020-01-07 01:20:00,713
2020-01-07 01:25:00,722
2020-01-07 01:30:00,1162
2020-01-07 01:35:00,308
2020-01-07 01:40:00,1238
2020-01-07 01:45:00,113
2020-01-07 01:50:00,578
2020-01-07 01:55:00,289
2020-01-07 02:00:00,324
2020-01-07 02:05:00,1083
2020-01-07 02:10:00,453
2020-01-07 02:15:00,511
2020-01-07 02:20:00,404
2020-01-07 02:25:00,411
2020-01-07 02:30:00,112
2020-01-07 02:35:00,375
2020-01-07 02:40:00,1193
2020-01-07 02:45:00,515
2020-01-07 02:50:00,683
2020-01-07 02:55:00,761
2020-01-07 03:00:00,303
2020-01-07 03:05:00,575
2020-01-07 03:10:00,695
2020-01-07 03:15:00,209
2020-01-07 03:20:00,510
2020-01-07 03:25:00,317
2020-01-07 03:30:00,484
2020-01-07 03:35:00,315
2020-01-07 03:40:00,556
2020-01-07 03:45:00,1019
2020-01-07 03:50:00,425
2020-01-07 03:55:00,343
2020-01-07 04:00:00,848
2020-01-07 04:05:00,160
2020-01-07 04:10:00,835
2020-01-07 04:15:00,529
2020-01-07 04:20:00,287
2020-01-07 04:25:00,307
2020-01-07 04:30:00,548
2020-01-07 04:35:00,434
2020-01-07 04:40:00,764
2020-01-07 04:45:00,287
2020-01-07 04:50:00,516
2020-01-07 04:55:00,785
2020-01-07 05:00:00,714
2020-01-07 05:05:00,902
2020-01-07 05:10:00,1084
2020-01-07 05:15:00,703
2020-01-07 05:20:00,522
2020-01-07 05:25:00,852
2020-01-07 05:30:00,1114
2020-01-07 05:35:00,928
2020-01-07 05:40:00,162
2020-01-07 05:45:00,656
2020-01-07 05:50:00,544
2020-01-07 05:55:00,488
2020-01-07 06:00:00,522
2020-01-07 06:05:00,979
2020-01-07 06:10:00,185
2020-01-07 06:15:00,422
2020-01-07 06:20:00,1170
2020-01-07 06:25:00,215
2020-01-07 06:30:00,1448
2020-01-07 06:35:00,1052
2020-01-07 06:40:00,1160
2020-01-07 06:45:00,765
2020-01-07 06:50:00,453
