Transaction_ID,Account_Number,Date,Transaction_Type,Amount_INR,Balance_After,Bank,Branch,Channel,Fraud_Flag,Is_International
BNK_00000244,ACCT_232519,2024-07-09,Withdrawal,15329.37,61001.91,Axis,Branch_97,NEFT,0,1
BNK_00000245,ACCT_583122,2023-08-31,Withdrawal,1312.23,57352.42,ICICI,Branch_4,ATM,0,0
BNK_00000246,ACCT_536901,2023-11-19,Payment,5175.92,35557.83,SBI,Branch_71,ATM,0,0
BNK_00000247,ACCT_248845,2024-07-30,Deposit,13073.65,370828.08,ICICI,Branch_18,Branch,0,0
BNK_00000248,ACCT_599139,2023-04-07,Deposit,396.89,474410.87,PNB,Branch_84,Online,0,0
BNK_00000249,ACCT_100350,2022-02-23,Interest,3085.09,215554.28,BOB,Branch_18,Online,0,0
BNK_00000250,ACCT_803924,2024-05-31,Transfer,3868.75,418443.27,HDFC,Branch_63,RTGS,0,0
BNK_00000251,ACCT_713383,2022-12-02,Deposit,14582.98,187134.49,Kotak,Branch_44,Online,0,0
BNK_00000252,ACCT_145211,2022-04-21,Refund,7461.68,423231.16,PNB,Branch_61,UPI,0,0
BNK_00000253,ACCT_301018,2022-05-29,Refund,6716.93,189758.45,Yes_Bank,Branch_5,UPI,1,0
BNK_00000254,ACCT_368794,2023-03-02,Interest,8193.11,302638.25,Axis,Branch_44,UPI,0,0
BNK_00000255,ACCT_398089,2024-01-22,Payment,17384.04,165128.0,HDFC,Branch_26,Branch,0,0
BNK_00000256,ACCT_515852,2023-02-01,Deposit,1016.4,399199.98,Axis,Branch_26,Mobile,0,0
BNK_00000257,ACCT_349168,2023-09-15,Deposit,3537.91,342840.26,Yes_Bank,Branch_27,NEFT,0,0
BNK_00000258,ACCT_851925,2023-04-25,Payment,1244.17,83424.28,PNB,Branch_39,RTGS,0,0
BNK_00000259,ACCT_684289,2023-06-20,Withdrawal,3254.28,195564.37,HDFC,Branch_55,ATM,0,0
BNK_00000260,ACCT_316629,2024-11-05,Withdrawal,8670.19,490837.23,Kotak,Branch_74,Branch,0,0
BNK_00000261,ACCT_110375,2023-04-21,Interest,1199.56,319730.18,PNB,Branch_83,UPI,0,0
BNK_00000262,ACCT_231108,2023-06-16,Withdrawal,1777.09,40613.53,ICICI,Branch_51,NEFT,0,0
BNK_00000263,ACCT_648455,2023-04-06,Withdrawal,1643.49,395486.36,SBI,Branch_73,Online,0,0
BNK_00000264,ACCT_760101,2023-10-07,Refund,380.09,380774.26,ICICI,Branch_77,NEFT,0,1
BNK_00000265,ACCT_194909,2023-08-16,Withdrawal,3231.57,132882.51,Yes_Bank,Branch_16,UPI,0,0
BNK_00000266,ACCT_843377,2023-08-19,Payment,136.77,33677.9,ICICI,Branch_44,Mobile,0,0
BNK_00000267,ACCT_638552,2023-07-11,Withdrawal,3288.77,422726.31,BOB,Branch_78,Branch,0,0
BNK_00000268,ACCT_299930,2023-06-28,Interest,6839.25,491562.47,SBI,Branch_99,RTGS,0,1
BNK_00000269,ACCT_960776,2023-03-16,Refund,12360.39,440596.03,ICICI,Branch_86,NEFT,0,0
BNK_00000270,ACCT_123107,2024-02-26,Refund,1037.35,41504.17,BOB,Branch_14,Mobile,0,0
BNK_00000271,ACCT_628409,2023-12-31,Refund,7981.59,490675.77,PNB,Branch_86,ATM,0,0
BNK_00000272,ACCT_581025,2022-02-06,Payment,9824.71,399264.57,BOB,Branch_74,ATM,0,0
BNK_00000273,ACCT_627868,2023-08-02,Deposit,1399.77,170012.73,Yes_Bank,Branch_100,Mobile,1,0
BNK_00000274,ACCT_356860,2022-05-20,Withdrawal,2341.24,226356.97,BOB,Branch_26,Branch,0,0
BNK_00000275,ACCT_363921,2023-02-15,Refund,5859.12,425643.86,PNB,Branch_10,Mobile,0,0
BNK_00000276,ACCT_759641,2023-11-30,Payment,2949.74,52221.11,Yes_Bank,Branch_26,Online,0,0
BNK_00000277,ACCT_135137,2024-10-06,Withdrawal,1595.72,362269.1,BOB,Branch_83,RTGS,0,0
BNK_00000278,ACCT_697836,2024-07-08,Payment,391.17,45152.68,Yes_Bank,Branch_14,NEFT,0,0
BNK_00000279,ACCT_375407,2023-06-28,Refund,9711.9,202309.37,ICICI,Branch_38,NEFT,0,0
BNK_00000280,ACCT_344504,2023-11-26,Withdrawal,6290.29,157322.79,SBI,Branch_94,Online,0,0
BNK_00000281,ACCT_592139,2023-10-26,Interest,1028.01,227463.28,BOB,Branch_74,Mobile,0,0
BNK_00000282,ACCT_797416,2024-01-18,Deposit,4887.22,367207.22,PNB,Branch_26,Branch,0,0
BNK_00000283,ACCT_246188,2022-07-31,Payment,856.13,106624.78,PNB,Branch_74,Branch,0,0
BNK_00000284,ACCT_941427,2024-05-03,Transfer,858.57,229025.57,HDFC,Branch_66,ATM,0,0
BNK_00000285,ACCT_399510,2022-02-22,Withdrawal,9593.69,26064.92,SBI,Branch_12,ATM,0,0
BNK_00000286,ACCT_978416,2024-03-24,Interest,1078.19,176757.55,PNB,Branch_56,NEFT,0,0
BNK_00000287,ACCT_907618,2022-05-29,Interest,2853.22,395594.96,Axis,Branch_74,ATM,0,0
BNK_00000288,ACCT_320484,2022-02-15,Withdrawal,6943.59,280051.56,HDFC,Branch_23,UPI,0,0
BNK_00000289,ACCT_779416,2023-07-01,Refund,166.49,286828.32,Yes_Bank,Branch_6,Mobile,0,0
BNK_00000290,ACCT_602764,2022-05-13,Deposit,2045.57,206471.45,Kotak,Branch_44,Mobile,0,0
BNK_00000291,ACCT_927350,2022-02-18,Interest,5911.71,24905.08,PNB,Branch_98,Mobile,0,0
BNK_00000292,ACCT_713102,2023-05-16,Deposit,1917.94,429289.1,Axis,Branch_96,Mobile,0,0
BNK_00000293,ACCT_274984,2023-01-25,Withdrawal,1815.31,297324.28,SBI,Branch_30,NEFT,0,0
BNK_00000294,ACCT_517896,2024-03-18,Withdrawal,1764.02,321842.0,ICICI,Branch_1,Branch,0,0
BNK_00000295,ACCT_104577,2024-05-09,Payment,6544.51,181852.41,BOB,Branch_55,Online,0,0
BNK_00000296,ACCT_869640,2022-01-10,Refund,949.28,201180.87,Yes_Bank,Branch_32,Online,0,0
BNK_00000297,ACCT_930853,2024-03-01,Transfer,161.46,452375.5,Axis,Branch_15,Online,1,0
BNK_00000298,ACCT_278984,2023-03-04,Withdrawal,912.7,238867.97,Kotak,Branch_6,ATM,0,0
BNK_00000299,ACCT_759379,2024-04-23,Deposit,4453.75,12139.01,PNB,Branch_22,Online,0,0
BNK_00000300,ACCT_683087,2023-07-29,Payment,2980.72,469231.77,BOB,Branch_8,Branch,0,0
BNK_00000301,ACCT_358620,2023-02-26,Transfer,929.45,360844.04,BOB,Branch_46,Online,0,1
BNK_00000302,ACCT_388815,2023-12-28,Refund,1618.92,448584.59,PNB,Branch_30,ATM,0,0
BNK_00000303,ACCT_646982,2024-04-17,Transfer,24241.54,423531.97,HDFC,Branch_98,Mobile,0,0
BNK_00000304,ACCT_782348,2022-11-21,Transfer,10859.68,157641.08,BOB,Branch_57,RTGS,0,0
BNK_00000305,ACCT_281727,2023-10-12,Transfer,980.97,285639.47,BOB,Branch_33,NEFT,0,0
BNK_00000306,ACCT_354603,2023-02-05,Interest,3409.42,206291.12,ICICI,Branch_70,UPI,0,0
BNK_00000307,ACCT_839762,2024-07-13,Interest,1246.07,39076.98,BOB,Branch_64,ATM,0,0
BNK_00000308,ACCT_702298,2022-03-07,Withdrawal,10267.17,129056.41,SBI,Branch_13,ATM,1,0
BNK_00000309,ACCT_312349,2024-03-09,Transfer,5974.85,134801.64,ICICI,Branch_46,Mobile,0,0
BNK_00000310,ACCT_488751,2022-07-10,Refund,1939.1,14367.82,HDFC,Branch_95,Mobile,0,0
BNK_00000311,ACCT_548567,2024-08-20,Withdrawal,2249.94,270738.24,HDFC,Branch_12,NEFT,0,0
BNK_00000312,ACCT_368510,2022-03-27,Transfer,7556.92,228198.53,Yes_Bank,Branch_98,Branch,0,0
BNK_00000313,ACCT_924990,2022-03-28,Deposit,9663.55,204170.78,Yes_Bank,Branch_41,Mobile,0,0
BNK_00000314,ACCT_301274,2024-06-06,Payment,2011.26,161385.72,Kotak,Branch_62,Branch,1,0
BNK_00000315,ACCT_665322,2024-02-12,Payment,10087.15,123450.24,BOB,Branch_95,Branch,0,0
BNK_00000316,ACCT_845022,2023-12-03,Interest,8064.42,134570.53,PNB,Branch_54,RTGS,0,1
BNK_00000317,ACCT_842649,2023-04-21,Withdrawal,6995.96,31697.71,BOB,Branch_86,ATM,0,0
BNK_00000318,ACCT_342575,2023-04-02,Interest,26500.35,421516.55,ICICI,Branch_49,UPI,0,0
BNK_00000319,ACCT_615340,2024-08-26,Interest,984.25,210451.95,BOB,Branch_45,Mobile,0,0
BNK_00000320,ACCT_342021,2023-03-17,Transfer,3248.93,157910.31,Kotak,Branch_92,ATM,0,0
BNK_00000321,ACCT_125747,2024-12-29,Transfer,1044.16,161260.26,BOB,Branch_84,ATM,0,0
BNK_00000322,ACCT_886509,2022-02-19,Withdrawal,4320.72,322776.76,SBI,Branch_20,UPI,0,0
BNK_00000323,ACCT_976004,2023-10-29,Deposit,5364.4,174302.51,Kotak,Branch_19,Online,0,0
BNK_00000324,ACCT_920387,2024-07-03,Interest,9555.01,44161.96,ICICI,Branch_98,RTGS,0,1
BNK_00000325,ACCT_354888,2022-01-24,Payment,16460.31,157111.68,ICICI,Branch_9,Online,0,0
BNK_00000326,ACCT_423965,2022-06-15,Deposit,3698.39,256032.78,PNB,Branch_6,Branch,0,0
BNK_00000327,ACCT_845627,2024-05-07,Withdrawal,864.23,244280.43,HDFC,Branch_7,Online,1,0
BNK_00000328,ACCT_312133,2022-04-24,Payment,2760.49,13751.18,Kotak,Branch_99,Online,0,0
BNK_00000329,ACCT_518581,2022-06-30,Payment,10978.44,31790.76,PNB,Branch_18,RTGS,0,1
BNK_00000330,ACCT_683759,2023-10-28,Deposit,858.1,135656.12,SBI,Branch_65,RTGS,0,1
BNK_00000331,ACCT_351736,2023-11-01,Payment,5156.53,301555.95,Yes_Bank,Branch_56,ATM,0,0
BNK_00000332,ACCT_480101,2023-07-26,Deposit,5893.15,314757.3,Kotak,Branch_39,Branch,0,1
BNK_00000333,ACCT_449326,2022-08-04,Deposit,1047.05,352572.88,SBI,Branch_87,RTGS,0,0
BNK_00000334,ACCT_734933,2024-07-14,Refund,1632.0,199773.85,Axis,Branch_71,ATM,0,0
BNK_00000335,ACCT_262093,2022-01-12,Interest,5924.6,495033.46,Axis,Branch_70,Branch,1,0
BNK_00000336,ACCT_957639,2023-01-30,Refund,42.26,27926.46,Axis,Branch_86,UPI,0,0
BNK_00000337,ACCT_318424,2022-04-26,Interest,9788.72,424131.4,Kotak,Branch_30,Mobile,0,0
BNK_00000338,ACCT_713467,2023-09-27,Withdrawal,1442.5,51369.1,Axis,Branch_8,UPI,0,0
BNK_00000339,ACCT_146505,2022-10-06,Withdrawal,11523.26,198824.7,PNB,Branch_66,Branch,0,0
BNK_00000340,ACCT_865292,2024-11-25,Deposit,184.93,172721.28,HDFC,Branch_97,Branch,0,0
BNK_00000341,ACCT_817641,2022-02-16,Transfer,3185.66,392479.97,ICICI,Branch_91,RTGS,0,0
BNK_00000342,ACCT_470641,2022-02-12,Withdrawal,5245.52,123529.29,PNB,Branch_34,Mobile,0,0
BNK_00000343,ACCT_570166,2024-11-25,Withdrawal,12904.96,84247.56,PNB,Branch_45,Mobile,0,0
BNK_00000344,ACCT_509752,2023-09-20,Withdrawal,3124.93,472177.5,HDFC,Branch_56,Online,0,0
BNK_00000345,ACCT_978626,2024-01-24,Interest,3568.03,471798.82,ICICI,Branch_24,NEFT,0,0
BNK_00000346,ACCT_154044,2022-05-13,Payment,12087.28,360931.14,Axis,Branch_95,RTGS,0,0
BNK_00000347,ACCT_170121,2023-05-01,Withdrawal,3670.62,336422.37,Yes_Bank,Branch_90,NEFT,1,0
BNK_00000348,ACCT_820930,2024-08-11,Withdrawal,7815.11,354053.36,SBI,Branch_9,NEFT,0,0
BNK_00000349,ACCT_511230,2022-11-03,Interest,83.51,95503.69,ICICI,Branch_93,NEFT,0,0
BNK_00000350,ACCT_290890,2024-09-12,Transfer,863.65,23491.44,Kotak,Branch_44,NEFT,0,0
BNK_00000351,ACCT_876711,2024-10-11,Interest,1154.58,13909.11,HDFC,Branch_51,Mobile,0,1
BNK_00000352,ACCT_870326,2022-07-28,Refund,4685.35,486972.13,BOB,Branch_87,UPI,0,0
BNK_00000353,ACCT_756193,2022-10-27,Transfer,3635.38,107979.21,PNB,Branch_60,Mobile,0,0
BNK_00000354,ACCT_716750,2023-05-13,Interest,12539.87,198805.77,PNB,Branch_9,Online,0,0
BNK_00000355,ACCT_635507,2024-09-05,Interest,3567.65,130567.49,ICICI,Branch_52,NEFT,1,0
BNK_00000356,ACCT_419737,2023-09-03,Payment,5406.19,79854.7,Axis,Branch_13,Branch,0,0
BNK_00000357,ACCT_197334,2022-12-30,Payment,5031.32,296185.72,ICICI,Branch_57,RTGS,0,0
BNK_00000358,ACCT_679736,2024-08-29,Transfer,397.2,306908.24,PNB,Branch_52,RTGS,0,0
BNK_00000359,ACCT_498689,2022-10-09,Payment,13610.47,113358.35,Kotak,Branch_9,Branch,0,0
BNK_00000360,ACCT_776616,2022-10-29,Refund,271.39,218368.69,Kotak,Branch_86,Branch,0,0
BNK_00000361,ACCT_870522,2024-03-09,Refund,754.59,279432.61,BOB,Branch_20,Mobile,0,0
BNK_00000362,ACCT_956075,2024-01-02,Withdrawal,22271.69,455755.25,PNB,Branch_99,Online,0,0
BNK_00000363,ACCT_158964,2022-07-09,Transfer,1009.16,13071.45,Kotak,Branch_13,Mobile,0,0
BNK_00000364,ACCT_872800,2023-01-20,Deposit,1264.12,380922.45,HDFC,Branch_79,Branch,0,0
BNK_00000365,ACCT_419589,2024-04-05,Interest,5842.1,250636.53,Yes_Bank,Branch_29,RTGS,0,0
BNK_00000366,ACCT_898588,2024-10-13,Withdrawal,7991.26,307588.03,Axis,Branch_38,Mobile,0,0
BNK_00000367,ACCT_155920,2022-03-06,Transfer,5701.54,131841.4,BOB,Branch_50,UPI,0,0
BNK_00000368,ACCT_857120,2022-04-03,Withdrawal,1044.17,288165.53,BOB,Branch_9,UPI,0,0
BNK_00000369,ACCT_954480,2023-12-03,Interest,4315.19,410471.77,HDFC,Branch_66,RTGS,0,1
BNK_00000370,ACCT_181568,2024-10-19,Transfer,5568.16,90404.21,PNB,Branch_79,RTGS,0,1
BNK_00000371,ACCT_705077,2024-05-05,Payment,1022.01,481694.89,BOB,Branch_21,Branch,0,0
BNK_00000372,ACCT_944650,2022-09-27,Transfer,4769.22,325137.2,Axis,Branch_47,Branch,0,1
BNK_00000373,ACCT_569058,2022-08-31,Transfer,4355.55,161093.94,Yes_Bank,Branch_73,NEFT,0,1
BNK_00000374,ACCT_472438,2023-10-17,Withdrawal,8155.8,344831.65,HDFC,Branch_8,Mobile,0,0
BNK_00000375,ACCT_391324,2023-11-15,Interest,2512.0,463463.89,SBI,Branch_57,Online,0,0
BNK_00000376,ACCT_711401,2023-02-09,Transfer,1621.75,360323.34,SBI,Branch_1,Online,1,0
BNK_00000377,ACCT_890052,2023-04-02,Withdrawal,15493.78,431354.32,Yes_Bank,Branch_75,RTGS,0,0
BNK_00000378,ACCT_879753,2024-12-01,Payment,4885.0,270880.41,PNB,Branch_81,Branch,0,0
BNK_00000379,ACCT_348956,2022-07-06,Transfer,3427.4,339164.79,SBI,Branch_11,RTGS,0,0
BNK_00000380,ACCT_865748,2024-08-05,Withdrawal,1419.92,299054.33,Kotak,Branch_89,UPI,0,0
BNK_00000381,ACCT_322320,2023-05-20,Withdrawal,1643.88,376393.11,ICICI,Branch_41,RTGS,0,0
BNK_00000382,ACCT_953852,2022-02-25,Withdrawal,3546.44,363966.8,Kotak,Branch_86,Mobile,0,0
BNK_00000383,ACCT_135857,2022-03-14,Withdrawal,6353.03,315144.86,Yes_Bank,Branch_69,NEFT,0,0
BNK_00000384,ACCT_372720,2024-06-02,Deposit,2063.2,264231.61,Kotak,Branch_72,Online,0,0
BNK_00000385,ACCT_918613,2022-02-21,Withdrawal,224.03,252403.34,HDFC,Branch_34,Online,0,0
BNK_00000386,ACCT_652220,2024-04-26,Interest,894.39,161708.84,PNB,Branch_52,ATM,0,0
BNK_00000387,ACCT_586520,2022-01-09,Withdrawal,1813.04,336284.54,SBI,Branch_2,RTGS,0,0
BNK_00000388,ACCT_325099,2022-04-23,Withdrawal,5478.18,317727.29,Yes_Bank,Branch_50,Mobile,0,0
BNK_00000389,ACCT_130302,2023-09-11,Transfer,8155.63,375974.5,PNB,Branch_26,UPI,0,0
BNK_00000390,ACCT_444304,2024-01-10,Withdrawal,3186.27,307011.68,SBI,Branch_84,Online,0,0
BNK_00000391,ACCT_883115,2022-11-19,Withdrawal,15513.44,106290.38,HDFC,Branch_38,Mobile,1,0
BNK_00000392,ACCT_431148,2024-05-18,Deposit,1748.76,296648.15,PNB,Branch_86,Mobile,0,0
BNK_00000393,ACCT_904944,2022-11-30,Transfer,10565.92,164150.67,Kotak,Branch_24,RTGS,0,0
BNK_00000394,ACCT_168868,2022-12-10,Payment,9370.84,291314.39,Kotak,Branch_70,Mobile,0,1
BNK_00000395,ACCT_846055,2024-02-01,Withdrawal,1883.21,164226.71,BOB,Branch_6,UPI,1,0
BNK_00000396,ACCT_159808,2023-05-14,Interest,642.71,159177.51,Axis,Branch_84,ATM,0,0
BNK_00000397,ACCT_460487,2024-07-12,Transfer,913.9,108055.3,ICICI,Branch_60,Online,0,0
BNK_00000398,ACCT_670962,2022-06-03,Withdrawal,3644.79,363228.36,Axis,Branch_95,RTGS,0,0
BNK_00000399,ACCT_196567,2023-04-30,Payment,1954.46,430218.31,HDFC,Branch_55,UPI,0,0
BNK_00000400,ACCT_589260,2022-01-22,Refund,1818.23,45736.93,BOB,Branch_5,Online,0,0
BNK_00000401,ACCT_636258,2023-05-20,Payment,6686.71,394147.54,Kotak,Branch_58,UPI,0,0
BNK_00000402,ACCT_177865,2022-07-01,Interest,1717.65,178763.56,PNB,Branch_32,NEFT,0,0
BNK_00000403,ACCT_626010,2024-02-16,Withdrawal,435.77,358825.64,Yes_Bank,Branch_27,Mobile,0,0
BNK_00000404,ACCT_983906,2024-12-05,Transfer,10342.06,63398.62,PNB,Branch_12,NEFT,0,0
BNK_00000405,ACCT_774452,2024-12-20,Transfer,5109.09,380845.04,PNB,Branch_75,RTGS,1,0
BNK_00000406,ACCT_599120,2023-12-12,Payment,2927.07,123590.86,PNB,Branch_79,Branch,0,0
BNK_00000407,ACCT_666338,2024-10-09,Transfer,15547.95,115674.36,PNB,Branch_18,NEFT,0,0
BNK_00000408,ACCT_725385,2024-06-16,Withdrawal,5966.91,247502.45,HDFC,Branch_89,UPI,0,1
BNK_00000409,ACCT_349062,2024-08-21,Deposit,6635.41,74171.14,ICICI,Branch_56,ATM,0,0
BNK_00000410,ACCT_746066,2024-05-03,Withdrawal,2833.69,50574.32,PNB,Branch_84,Online,1,1
BNK_00000411,ACCT_507399,2024-02-19,Refund,9147.3,403744.82,Axis,Branch_54,Branch,0,0
BNK_00000412,ACCT_103685,2023-01-18,Interest,4051.08,246330.59,Axis,Branch_45,ATM,0,0
BNK_00000413,ACCT_696081,2024-08-28,Transfer,25507.76,269600.64,Axis,Branch_87,RTGS,0,0
BNK_00000414,ACCT_151823,2023-10-07,Deposit,4922.02,177347.47,BOB,Branch_2,UPI,0,0
BNK_00000415,ACCT_347263,2022-12-08,Transfer,4119.67,23949.86,ICICI,Branch_95,Online,0,1
BNK_00000416,ACCT_653788,2024-07-17,Refund,8558.68,50072.55,Axis,Branch_9,Online,0,0
BNK_00000417,ACCT_346616,2023-08-21,Refund,1447.35,243198.04,ICICI,Branch_40,Branch,0,0
BNK_00000418,ACCT_148505,2023-01-31,Payment,727.72,325226.14,ICICI,Branch_22,UPI,0,0
BNK_00000419,ACCT_955923,2023-12-14,Transfer,10117.57,4945.22,SBI,Branch_48,NEFT,0,0
BNK_00000420,ACCT_695298,2022-08-17,Refund,9147.36,112667.77,Axis,Branch_38,RTGS,0,1
BNK_00000421,ACCT_442233,2024-09-29,Payment,6157.59,175311.15,Axis,Branch_94,Online,0,0
BNK_00000422,ACCT_960581,2024-12-15,Deposit,3136.63,465808.33,HDFC,Branch_78,Branch,0,0
BNK_00000423,ACCT_631049,2024-09-22,Interest,4961.07,328123.78,Kotak,Branch_79,NEFT,0,0
BNK_00000424,ACCT_570552,2022-01-04,Withdrawal,3265.23,435785.35,ICICI,Branch_15,ATM,0,0
BNK_00000425,ACCT_199053,2022-08-24,Deposit,1967.68,208669.06,HDFC,Branch_17,Mobile,0,0
BNK_00000426,ACCT_491063,2023-07-25,Refund,6055.14,133718.85,ICICI,Branch_51,NEFT,0,0
BNK_00000427,ACCT_568662,2024-05-07,Withdrawal,2258.0,20902.03,Kotak,Branch_55,RTGS,0,0
BNK_00000428,ACCT_327205,2023-11-16,Deposit,7292.51,385906.03,Axis,Branch_18,RTGS,0,0
BNK_00000429,ACCT_642297,2023-07-16,Deposit,6625.32,442731.59,HDFC,Branch_37,Mobile,0,0
BNK_00000430,ACCT_116818,2024-01-24,Payment,5566.82,436513.06,Yes_Bank,Branch_61,Mobile,0,0
BNK_00000431,ACCT_338100,2024-12-05,Refund,1109.41,379591.84,ICICI,Branch_72,Branch,0,0
BNK_00000432,ACCT_351401,2023-08-19,Interest,1205.18,84047.75,ICICI,Branch_66,RTGS,1,0
BNK_00000433,ACCT_615419,2024-05-09,Withdrawal,2009.54,273369.53,Kotak,Branch_24,Online,0,0
BNK_00000434,ACCT_473605,2024-03-06,Interest,10372.69,353776.93,PNB,Branch_79,Mobile,0,0
BNK_00000435,ACCT_173329,2024-11-09,Interest,4636.54,300268.71,Kotak,Branch_1,Mobile,1,0
BNK_00000436,ACCT_109279,2023-03-05,Payment,1318.29,42683.06,SBI,Branch_63,Online,0,0
BNK_00000437,ACCT_132921,2023-05-02,Refund,8672.67,246201.82,Axis,Branch_71,Online,0,0
BNK_00000438,ACCT_332656,2022-06-01,Withdrawal,7408.03,131679.5,PNB,Branch_24,NEFT,0,0
BNK_00000439,ACCT_849877,2022-07-12,Transfer,6877.48,199673.87,SBI,Branch_7,UPI,0,0
BNK_00000440,ACCT_768093,2023-11-21,Deposit,9029.74,197559.33,PNB,Branch_99,RTGS,0,0
BNK_00000441,ACCT_547016,2022-06-01,Interest,540.99,259308.98,Yes_Bank,Branch_33,RTGS,0,0
BNK_00000442,ACCT_870955,2024-03-17,Deposit,383.94,355986.67,Axis,Branch_60,ATM,0,0
BNK_00000443,ACCT_740982,2022-08-08,Refund,2335.35,434379.45,BOB,Branch_3,Branch,0,0
BNK_00000444,ACCT_197864,2022-04-15,Withdrawal,3676.71,79584.42,ICICI,Branch_96,ATM,0,0
BNK_00000445,ACCT_782557,2024-04-10,Refund,17982.09,140403.16,ICICI,Branch_48,Online,0,0
BNK_00000446,ACCT_826413,2023-01-21,Refund,200.8,449795.43,BOB,Branch_3,NEFT,0,0
BNK_00000447,ACCT_989557,2023-12-09,Interest,597.94,243299.48,Axis,Branch_81,NEFT,0,0
BNK_00000448,ACCT_731153,2022-01-05,Withdrawal,3909.52,213754.15,Kotak,Branch_83,ATM,0,1
BNK_00000449,ACCT_626375,2024-06-25,Interest,2372.37,93598.24,Kotak,Branch_47,NEFT,0,0
BNK_00000450,ACCT_424904,2024-10-22,Deposit,20276.43,184280.02,SBI,Branch_50,Branch,0,0
BNK_00000451,ACCT_737758,2022-08-24,Refund,2782.11,65013.51,HDFC,Branch_16,ATM,0,0
BNK_00000452,ACCT_610311,2023-11-28,Interest,1516.89,313682.68,SBI,Branch_15,UPI,0,0
BNK_00000453,ACCT_163057,2024-02-16,Interest,4042.13,297333.43,ICICI,Branch_12,Mobile,0,0
BNK_00000454,ACCT_851933,2023-11-10,Interest,9235.15,10175.95,ICICI,Branch_59,Branch,0,0
BNK_00000455,ACCT_297367,2022-01-06,Transfer,12041.96,224140.28,SBI,Branch_49,Branch,0,0
BNK_00000456,ACCT_957917,2023-02-17,Deposit,1950.48,123023.29,BOB,Branch_75,UPI,0,0
BNK_00000457,ACCT_547175,2024-06-16,Withdrawal,3834.2,444526.57,PNB,Branch_44,Online,0,0
BNK_00000458,ACCT_585789,2024-08-25,Deposit,7036.35,171599.76,Kotak,Branch_50,Mobile,0,0
BNK_00000459,ACCT_987989,2023-01-09,Payment,8634.43,15544.53,PNB,Branch_57,RTGS,0,0
BNK_00000460,ACCT_457783,2023-04-26,Refund,380.24,174806.77,BOB,Branch_94,UPI,0,0
BNK_00000461,ACCT_255265,2024-09-19,Payment,6696.5,189851.85,Kotak,Branch_82,Online,0,0
BNK_00000462,ACCT_557797,2024-08-12,Payment,736.67,186198.66,SBI,Branch_79,RTGS,0,0
BNK_00000463,ACCT_238771,2024-08-28,Refund,19853.08,286684.11,Yes_Bank,Branch_46,UPI,0,1
BNK_00000464,ACCT_374406,2022-09-18,Deposit,6696.22,335928.95,ICICI,Branch_95,Mobile,0,0
BNK_00000465,ACCT_216171,2023-04-29,Transfer,215.83,367829.44,BOB,Branch_40,Mobile,0,0
BNK_00000466,ACCT_343301,2023-05-15,Withdrawal,2765.56,380673.48,PNB,Branch_35,UPI,0,1
BNK_00000467,ACCT_124090,2023-02-10,Interest,1689.57,495880.27,HDFC,Branch_85,Branch,0,0
BNK_00000468,ACCT_541825,2023-05-07,Payment,3930.79,278923.7,PNB,Branch_96,Mobile,0,0
BNK_00000469,ACCT_730991,2022-06-15,Transfer,3954.39,46829.44,HDFC,Branch_29,Mobile,1,0
BNK_00000470,ACCT_313726,2022-05-09,Transfer,9335.39,437016.18,Axis,Branch_86,Online,0,0
BNK_00000471,ACCT_333252,2024-09-07,Deposit,9354.45,182013.38,ICICI,Branch_92,Branch,0,1
BNK_00000472,ACCT_280287,2024-09-03,Payment,1120.15,197880.06,HDFC,Branch_16,UPI,0,0
BNK_00000473,ACCT_915616,2023-02-24,Refund,2593.0,157625.2,Kotak,Branch_61,Mobile,0,0
BNK_00000474,ACCT_288253,2024-09-22,Payment,8218.46,188470.85,SBI,Branch_6,Online,1,1
BNK_00000475,ACCT_416402,2022-12-10,Deposit,3245.64,341465.15,PNB,Branch_72,RTGS,0,0
BNK_00000476,ACCT_167608,2022-05-14,Deposit,4083.72,190019.05,HDFC,Branch_14,Mobile,0,0
BNK_00000477,ACCT_726790,2022-08-03,Withdrawal,1910.61,412118.04,Yes_Bank,Branch_17,RTGS,0,0
BNK_00000478,ACCT_371209,2024-09-29,Interest,3176.13,219673.85,BOB,Branch_30,ATM,0,1
BNK_00000479,ACCT_954189,2024-02-09,Payment,1045.4,401454.91,PNB,Branch_52,Online,0,0
BNK_00000480,ACCT_106547,2023-07-17,Transfer,13394.15,237670.5,SBI,Branch_97,Mobile,0,0
BNK_00000481,ACCT_334955,2023-03-29,Interest,3793.39,25602.24,PNB,Branch_77,NEFT,0,0
BNK_00000482,ACCT_364285,2023-05-30,Transfer,6799.47,64093.39,PNB,Branch_45,UPI,0,0
BNK_00000483,ACCT_478511,2022-02-23,Refund,4999.64,184874.77,Axis,Branch_34,Mobile,0,0
BNK_00000484,ACCT_202607,2024-10-13,Refund,1609.94,77355.62,HDFC,Branch_81,RTGS,0,0
BNK_00000485,ACCT_575223,2024-04-14,Interest,6181.29,441927.93,ICICI,Branch_54,ATM,1,0
BNK_00000486,ACCT_500221,2023-10-11,Payment,5595.81,225783.32,ICICI,Branch_70,Mobile,0,0
BNK_00000487,ACCT_309858,2023-01-02,Interest,3183.54,334043.98,ICICI,Branch_78,Mobile,0,0
