Date,City,Temperature_C,Humidity_Percent,Wind_Speed_Kmh,Precipitation_mm,Weather_Condition,AQI
2021-06-19,Mumbai,22.4,55.8,8.3,0.0,Hazy,83
2020-05-07,Chennai,27.0,55.5,8.8,0.0,Stormy,90
2020-11-23,Hyderabad,30.4,55.4,13.5,0.0,Foggy,107
2024-12-23,Surat,19.8,75.6,4.3,0.0,Rainy,131
2020-08-28,Patna,23.9,40.8,13.9,0.0,Rainy,78
2023-06-12,Kolkata,29.9,20.0,13.6,0.02,Cloudy,229
2020-11-09,Lucknow,31.3,58.9,6.8,0.0,Foggy,40
2022-05-01,Kolkata,32.0,25.9,5.8,0.0,Stormy,120
2023-01-05,Indore,8.5,47.7,10.6,0.0,Cloudy,80
2021-05-21,Indore,23.1,48.1,14.1,0.0,Foggy,191
2024-05-31,Nagpur,28.7,20.2,12.8,0.75,Stormy,80
2023-12-12,Pune,22.1,43.6,14.4,0.0,Foggy,85
2020-05-06,Delhi,28.1,60.8,21.2,0.0,Foggy,94
2023-03-18,Chennai,16.6,45.7,13.7,0.0,Cloudy,85
2024-10-15,Kolkata,25.1,51.4,4.1,0.0,Sunny,61
2021-02-24,Bhopal,17.6,24.6,4.1,0.0,Stormy,82
2022-11-11,Delhi,23.3,67.9,8.6,0.0,Sunny,117
2020-09-27,Lucknow,21.5,64.2,17.4,0.0,Stormy,114
2020-04-28,Ahmedabad,26.8,41.1,10.4,0.0,Hazy,89
2021-09-23,Indore,27.8,23.6,9.1,0.0,Stormy,120
2024-07-30,Hyderabad,25.6,53.3,8.3,3.72,Cloudy,45
2020-05-29,Ahmedabad,30.4,83.8,5.4,0.26,Rainy,50
2020-05-10,Patna,37.3,92.0,2.8,0.0,Sunny,36
2020-05-21,Surat,22.7,91.7,7.0,0.0,Stormy,26
2021-08-10,Mumbai,31.2,71.9,21.3,0.0,Cloudy,129
2023-08-06,Indore,24.8,65.1,7.7,0.0,Hazy,165
2022-02-05,Jaipur,24.8,28.3,14.7,0.0,Stormy,46
2024-11-15,Lucknow,37.1,90.3,4.3,0.0,Stormy,111
2020-06-13,Jaipur,33.0,47.5,3.2,0.0,Hazy,105
2023-01-09,Nagpur,17.2,41.7,16.2,5.19,Rainy,35
2020-12-31,Delhi,21.0,51.4,1.9,0.0,Stormy,183
2020-09-17,Pune,30.4,59.5,5.8,0.0,Cloudy,75
2020-01-08,Nagpur,19.1,55.0,9.9,0.0,Rainy,180
2023-10-11,Lucknow,29.6,36.6,10.4,0.0,Stormy,73
2022-02-15,Pune,19.5,58.7,24.8,0.0,Cloudy,121
2021-12-09,Lucknow,17.3,96.9,11.0,5.77,Cloudy,24
2024-11-27,Surat,33.5,42.9,16.2,0.0,Sunny,141
2024-07-15,Mumbai,25.4,66.6,5.1,0.0,Foggy,84
2024-12-14,Indore,20.9,57.0,10.3,0.0,Cloudy,149
2020-05-17,Chennai,18.5,67.4,18.9,1.03,Sunny,81
2023-05-09,Lucknow,28.9,33.0,13.9,0.0,Sunny,89
2024-02-25,Chennai,14.8,48.5,16.5,1.67,Stormy,127
2023-01-10,Chennai,13.2,66.2,16.5,0.21,Sunny,42
2022-10-28,Bangalore,23.6,70.9,6.1,0.0,Cloudy,135
2024-02-07,Nagpur,24.6,59.9,12.6,0.0,Foggy,127
2024-05-01,Ahmedabad,25.5,71.3,1.3,0.0,Rainy,10
2021-09-10,Chennai,23.4,72.7,9.6,0.0,Hazy,137
2021-03-28,Pune,19.0,77.7,18.1,0.0,Rainy,65
2023-02-14,Mumbai,21.9,60.5,12.2,0.0,Hazy,181
2020-12-24,Surat,19.6,75.3,3.7,0.0,Stormy,136
2022-10-12,Pune,33.1,41.5,8.4,0.49,Rainy,134
2023-10-06,Bhopal,21.6,62.9,15.0,0.0,Foggy,152
2023-11-27,Kolkata,29.0,54.2,21.1,0.0,Cloudy,101
2022-02-09,Hyderabad,16.1,32.7,8.3,0.99,Foggy,121
2021-05-08,Lucknow,23.7,50.9,5.1,0.0,Rainy,61
2023-12-20,Nagpur,18.8,65.6,15.5,0.04,Stormy,61
2020-04-28,Surat,19.7,63.5,12.6,0.0,Stormy,75
2022-12-21,Pune,16.9,59.2,13.2,0.84,Cloudy,176
2021-02-20,Hyderabad,16.2,56.2,10.0,0.0,Sunny,135
2022-07-10,Surat,20.6,46.9,12.5,0.0,Sunny,15
2024-01-23,Pune,17.8,44.0,5.0,0.0,Sunny,18
2022-02-11,Hyderabad,21.9,63.2,6.6,0.0,Foggy,91
2024-11-24,Mumbai,19.5,49.3,9.0,0.69,Foggy,103
2023-10-07,Patna,16.3,67.1,5.0,0.0,Stormy,106
2024-11-15,Chennai,24.4,65.2,8.9,0.0,Rainy,127
2020-02-01,Surat,14.5,75.6,3.9,1.42,Cloudy,158
2020-08-28,Patna,29.4,94.5,6.5,0.0,Stormy,106
2021-05-11,Surat,30.2,29.0,6.3,0.0,Hazy,59
2022-03-23,Chennai,37.0,80.9,8.9,0.0,Foggy,138
2024-05-07,Kolkata,29.1,71.9,4.7,0.55,Stormy,168
2023-08-21,Pune,36.6,64.1,1.4,0.0,Rainy,14
2022-11-16,Kolkata,24.6,49.5,6.0,0.0,Stormy,189
2024-07-02,Delhi,23.2,76.4,11.3,0.0,Stormy,85
2024-09-15,Indore,19.3,75.4,1.7,0.0,Cloudy,143
2021-10-02,Kolkata,25.8,72.4,10.0,0.0,Foggy,38
2021-03-29,Nagpur,27.0,77.0,7.6,0.0,Sunny,132
2023-02-07,Hyderabad,19.5,69.0,5.7,0.0,Foggy,164
2022-05-05,Patna,29.5,76.6,8.1,0.31,Cloudy,149
2021-04-16,Kolkata,25.3,20.2,15.0,0.0,Cloudy,255
2023-02-01,Lucknow,24.0,63.3,7.4,0.0,Hazy,53
2021-06-11,Kolkata,28.8,79.4,6.6,0.0,Stormy,228
2023-08-07,Patna,18.1,64.5,10.4,0.0,Stormy,100
2024-02-09,Bangalore,15.2,61.6,7.8,0.0,Cloudy,164
2024-01-15,Bangalore,26.1,52.2,1.8,0.0,Cloudy,115
2024-12-26,Surat,19.4,62.1,12.7,0.0,Hazy,169
2022-12-09,Mumbai,22.2,70.6,13.8,2.39,Sunny,112
2023-09-30,Nagpur,19.3,50.8,0.4,0.63,Sunny,122
2020-10-08,Jaipur,18.8,73.4,9.1,0.0,Cloudy,138
2023-12-19,Delhi,23.8,78.2,13.2,0.53,Cloudy,114
2022-07-22,Pune,30.4,38.0,7.9,0.0,Foggy,109
2023-09-27,Bhopal,35.3,52.0,8.7,0.0,Stormy,177
2022-09-26,Bhopal,28.3,100.0,15.5,0.33,Foggy,92
2022-04-22,Pune,33.4,23.0,12.7,2.8,Foggy,72
2021-07-16,Patna,24.4,98.6,3.2,0.0,Rainy,26
2022-10-25,Mumbai,20.9,60.1,4.5,0.0,Hazy,167
2024-07-09,Jaipur,21.3,41.6,15.3,0.0,Cloudy,110
2020-07-16,Delhi,28.9,59.0,11.4,0.0,Cloudy,28
2023-06-23,Chennai,27.3,39.0,19.8,0.0,Rainy,164
2024-06-16,Hyderabad,24.7,55.8,9.2,0.0,Rainy,207
2022-07-29,Jaipur,27.0,51.4,10.7,0.0,Hazy,23
2021-09-06,Chennai,24.6,38.4,0.8,0.0,Sunny,199
2024-10-23,Bhopal,24.9,44.6,1.5,0.0,Sunny,88
2022-04-10,Delhi,27.3,75.3,5.2,0.0,Foggy,73
2020-04-24,Lucknow,23.4,55.6,0.0,0.0,Hazy,59
2020-06-18,Bangalore,31.1,35.5,15.0,0.0,Stormy,143
2024-05-25,Bhopal,32.8,59.9,9.5,0.0,Sunny,115
2022-12-17,Surat,24.6,84.6,1.7,0.0,Cloudy,56
2024-11-12,Chennai,19.7,74.5,6.6,0.0,Foggy,89
2021-07-09,Lucknow,33.5,82.4,16.9,1.35,Sunny,64
2021-07-28,Bhopal,15.3,31.0,12.3,0.0,Foggy,96
2020-03-08,Bhopal,19.2,82.7,5.7,0.27,Rainy,159
2021-02-28,Mumbai,26.2,56.8,14.8,0.0,Hazy,84
2022-03-26,Nagpur,17.1,36.2,10.0,0.0,Rainy,105
2023-02-28,Bangalore,20.7,70.9,14.5,1.65,Stormy,61
2023-01-12,Bhopal,11.9,64.4,10.9,0.0,Hazy,10
2024-06-06,Bangalore,23.6,46.3,13.8,0.0,Hazy,146
2022-10-22,Delhi,15.6,72.8,12.5,0.0,Rainy,128
2020-07-19,Mumbai,25.8,79.0,15.9,0.0,Sunny,18
2023-05-24,Kolkata,27.8,54.9,7.1,0.0,Foggy,77
2024-05-03,Jaipur,28.9,34.1,13.4,0.0,Hazy,81
2024-05-23,Hyderabad,32.4,47.6,6.6,0.0,Stormy,52
2021-12-29,Chennai,14.9,44.0,12.2,0.0,Stormy,152
2021-01-15,Jaipur,19.9,58.5,12.4,0.0,Hazy,98
2020-06-24,Jaipur,28.1,53.9,14.2,0.0,Rainy,10
2021-05-19,Indore,17.3,80.5,9.0,0.0,Sunny,145
2020-11-11,Hyderabad,22.0,93.5,9.3,0.0,Hazy,122
2024-02-23,Bangalore,15.8,42.1,1.3,0.0,Rainy,139
2020-07-06,Delhi,27.0,61.9,4.3,5.49,Rainy,170
2022-01-07,Lucknow,12.8,63.7,20.9,0.0,Sunny,99
2020-06-27,Bangalore,23.6,50.7,10.8,3.17,Stormy,86
2023-02-10,Pune,9.4,30.2,13.7,0.0,Sunny,65
2020-07-02,Mumbai,19.8,67.4,4.6,0.0,Sunny,76
2023-05-09,Ahmedabad,32.3,29.7,3.2,0.0,Stormy,19
2021-08-20,Mumbai,20.7,61.7,6.9,0.0,Sunny,175
2023-02-19,Patna,20.3,59.6,16.3,0.0,Cloudy,33
2022-12-03,Ahmedabad,22.3,55.3,7.7,2.35,Stormy,130
2020-10-11,Bangalore,30.1,50.7,15.3,8.22,Rainy,27
2020-10-25,Lucknow,14.8,72.8,0.5,0.82,Stormy,62
2022-05-12,Hyderabad,21.2,63.8,1.2,0.68,Sunny,114
2021-05-30,Kolkata,21.3,25.4,20.4,0.0,Hazy,90
2022-10-12,Bhopal,18.8,48.8,10.2,0.0,Cloudy,81
2020-08-07,Lucknow,18.7,42.0,15.9,0.42,Sunny,29
2021-11-11,Jaipur,24.6,77.3,15.6,0.0,Stormy,63
2024-10-31,Indore,24.8,53.9,3.2,0.0,Rainy,39
2024-07-28,Jaipur,24.2,58.9,9.7,0.0,Hazy,97
2020-10-05,Ahmedabad,20.9,100.0,11.2,0.0,Foggy,71
2021-02-15,Patna,20.0,43.0,10.1,0.0,Cloudy,120
2021-10-15,Jaipur,27.8,34.9,25.1,1.3,Hazy,159
2022-10-02,Bhopal,28.8,96.5,14.5,0.0,Cloudy,52
2022-02-09,Kolkata,21.3,46.7,9.6,3.13,Stormy,41
2020-08-21,Kolkata,28.9,49.8,4.1,0.0,Cloudy,183
2023-01-22,Ahmedabad,21.7,57.3,13.5,2.46,Foggy,49
2024-01-29,Mumbai,19.1,68.4,14.3,0.0,Hazy,109
2022-06-16,Chennai,30.7,76.3,9.5,0.0,Hazy,82
2024-08-04,Delhi,26.9,100.0,5.8,0.0,Stormy,78
2022-10-19,Bhopal,16.2,68.7,7.4,3.08,Rainy,29
2021-06-01,Chennai,20.5,58.7,10.0,0.0,Hazy,48
2024-06-04,Jaipur,31.0,82.7,8.2,0.0,Stormy,24
2022-09-08,Ahmedabad,23.6,66.0,0.8,0.0,Foggy,124
2024-11-16,Pune,23.1,60.9,8.6,0.0,Foggy,62
2024-06-07,Mumbai,27.4,49.8,8.2,0.0,Hazy,55
2024-07-21,Surat,27.7,84.7,5.6,0.0,Hazy,94
2020-06-23,Surat,22.5,67.8,11.1,4.86,Cloudy,71
2023-09-23,Bhopal,22.1,59.0,8.5,0.0,Hazy,149
2020-03-31,Ahmedabad,28.4,20.0,19.5,0.0,Hazy,85
2023-08-17,Bhopal,33.6,74.3,11.2,0.0,Rainy,95
2022-05-31,Indore,41.8,54.6,6.6,0.52,Sunny,70
2021-03-30,Hyderabad,26.2,69.5,7.0,0.0,Foggy,165
2023-04-03,Pune,34.6,28.4,6.1,0.0,Cloudy,105
2022-02-05,Lucknow,19.9,100.0,10.7,0.0,Hazy,94
2023-11-15,Ahmedabad,19.3,28.3,9.3,0.0,Rainy,202
2022-09-15,Mumbai,23.9,44.5,12.3,5.03,Stormy,10
2020-06-24,Surat,37.2,67.2,16.4,1.94,Hazy,63
2021-12-14,Bangalore,11.1,56.4,14.6,0.0,Stormy,25
2021-02-27,Indore,22.7,56.4,14.7,0.0,Rainy,110
2020-07-18,Lucknow,32.1,34.2,11.6,0.0,Hazy,24
2021-10-15,Lucknow,27.1,66.6,8.6,2.04,Sunny,60
2023-12-26,Indore,8.8,64.9,7.1,9.52,Rainy,143
2020-08-11,Bhopal,27.9,77.6,6.7,0.0,Cloudy,135
2024-02-25,Surat,10.6,46.2,2.9,0.47,Cloudy,89
2020-11-23,Pune,25.8,36.5,15.0,0.0,Stormy,45
2021-04-19,Lucknow,26.6,100.0,4.3,0.0,Hazy,173
2021-01-16,Bangalore,18.6,65.2,6.0,0.0,Stormy,139
2020-02-29,Jaipur,16.2,37.0,17.3,0.0,Cloudy,80
2023-04-27,Lucknow,18.7,54.6,14.0,0.0,Sunny,132
2021-03-15,Patna,21.8,40.5,3.2,5.29,Hazy,98
2024-06-18,Indore,23.1,64.7,14.5,0.15,Sunny,145
2024-11-20,Indore,24.3,78.8,11.6,0.0,Rainy,105
2021-02-07,Kolkata,17.8,41.2,10.0,0.0,Rainy,67
2024-11-01,Bhopal,26.7,55.8,18.3,0.0,Hazy,36
2023-05-07,Kolkata,12.5,65.4,6.8,0.0,Stormy,108
2020-08-21,Ahmedabad,18.8,98.2,8.1,0.0,Stormy,64
2020-12-19,Ahmedabad,27.5,76.8,16.9,0.0,Hazy,91
2021-09-01,Indore,25.2,48.1,6.4,0.0,Foggy,119
2023-10-08,Delhi,23.2,100.0,14.2,11.88,Sunny,194
2021-09-17,Chennai,25.2,67.6,0.6,1.12,Rainy,10
2020-10-16,Patna,16.2,64.9,9.9,0.0,Stormy,139
2020-10-09,Ahmedabad,24.6,84.5,5.3,0.0,Stormy,162
2022-09-23,Bangalore,24.8,100.0,14.4,0.0,Hazy,84
2023-08-14,Surat,24.8,39.8,11.8,0.0,Cloudy,84
2020-12-07,Pune,21.6,33.2,8.4,0.0,Cloudy,42
2021-10-06,Bangalore,19.5,72.1,15.6,0.0,Foggy,10
2024-11-07,Mumbai,34.3,88.1,3.3,0.0,Sunny,141
2020-10-06,Lucknow,22.7,58.0,13.0,0.44,Stormy,123
2022-11-01,Pune,23.5,20.0,13.7,0.0,Stormy,20
2022-10-04,Bhopal,22.9,94.9,10.2,0.0,Stormy,153
2020-12-08,Lucknow,19.7,39.8,13.6,0.99,Sunny,96
2024-04-07,Indore,36.5,38.1,1.4,9.17,Sunny,124
2021-04-05,Hyderabad,22.6,40.9,12.0,0.0,Cloudy,34
2022-07-25,Indore,36.8,42.7,7.5,0.0,Stormy,59
2022-11-12,Pune,29.7,100.0,6.5,2.12,Sunny,143
2024-05-06,Hyderabad,31.4,27.1,5.3,0.0,Rainy,113
2024-08-11,Pune,23.6,60.5,19.6,0.0,Hazy,100
2023-01-23,Lucknow,21.5,58.7,9.5,5.56,Stormy,51
2024-02-16,Delhi,20.2,86.4,7.3,0.0,Cloudy,100
2024-11-26,Hyderabad,19.9,69.6,11.0,0.0,Stormy,123
2021-12-14,Hyderabad,13.1,75.3,10.5,0.0,Sunny,151
2024-11-07,Lucknow,22.8,73.6,12.2,0.0,Cloudy,176
2024-07-18,Chennai,24.4,48.9,7.5,0.0,Hazy,44
2024-10-29,Kolkata,22.5,20.0,16.8,0.0,Hazy,196
2020-12-05,Jaipur,17.3,68.8,10.8,0.0,Cloudy,34
2021-02-27,Nagpur,23.1,83.5,4.8,0.0,Foggy,116
2022-12-26,Kolkata,16.7,83.8,9.6,1.08,Foggy,97
2021-10-24,Bangalore,32.7,82.0,14.9,0.0,Rainy,94
2023-03-18,Hyderabad,19.8,86.6,11.7,2.4,Foggy,138
2023-10-23,Surat,24.4,78.8,16.2,0.0,Cloudy,139
2024-05-28,Indore,23.8,58.2,12.4,0.0,Sunny,112
2024-11-10,Hyderabad,21.3,54.3,11.8,0.0,Hazy,24
2020-09-28,Nagpur,25.1,73.9,11.4,2.64,Hazy,57
2024-08-23,Kolkata,32.6,45.4,15.4,0.83,Hazy,67
2022-09-29,Jaipur,27.7,53.0,1.2,5.47,Hazy,119
2023-07-09,Hyderabad,19.8,74.1,14.8,0.0,Stormy,114
2023-07-21,Delhi,19.7,76.2,16.1,0.0,Sunny,176
2022-11-21,Jaipur,22.8,68.7,7.3,0.0,Hazy,53
2024-12-01,Surat,25.9,71.3,16.5,0.0,Stormy,38
2023-04-06,Kolkata,29.4,70.2,5.8,4.85,Hazy,174
2024-02-05,Delhi,13.6,46.7,17.1,0.0,Hazy,36
2023-11-29,Bhopal,27.5,69.8,17.3,0.0,Sunny,124
2022-12-30,Indore,15.9,51.9,10.0,0.0,Stormy,156
2021-03-09,Nagpur,29.0,38.3,11.4,0.0,Rainy,141
2021-08-03,Nagpur,23.8,20.0,9.0,0.0,Foggy,25
2023-03-05,Bangalore,16.8,81.3,22.6,0.0,Rainy,168
2023-10-29,Surat,11.9,56.5,7.1,0.0,Sunny,26
2023-07-06,Delhi,27.3,56.3,4.2,0.0,Stormy,10
2020-09-11,Mumbai,22.0,60.2,9.4,0.0,Cloudy,153
2022-07-23,Lucknow,26.7,53.1,5.9,2.29,Stormy,11
2023-11-11,Chennai,31.4,30.8,11.0,0.0,Hazy,112
2020-11-21,Hyderabad,17.6,43.4,5.4,0.0,Rainy,34
2023-09-02,Delhi,11.7,55.9,9.6,0.0,Sunny,95
2023-09-22,Kolkata,28.8,21.2,8.1,0.0,Cloudy,227
2022-03-22,Mumbai,29.4,77.8,4.9,0.0,Hazy,90
2024-03-26,Patna,13.5,71.7,17.0,1.35,Hazy,27
2023-12-12,Delhi,11.2,73.5,7.6,0.83,Cloudy,98
2020-06-08,Lucknow,19.2,77.3,9.7,0.22,Cloudy,78
2023-10-24,Pune,32.4,89.4,16.4,0.0,Sunny,10
2021-12-04,Patna,12.8,39.8,9.7,0.0,Stormy,10
2020-09-27,Patna,30.5,20.1,15.2,0.0,Cloudy,143
2020-07-01,Jaipur,19.5,85.2,8.3,0.0,Sunny,70
2021-10-03,Delhi,22.9,53.3,8.8,0.0,Rainy,88
2022-02-22,Bangalore,13.5,46.8,7.1,0.0,Cloudy,183
2023-10-18,Bhopal,22.1,47.3,17.6,0.62,Foggy,83
2020-01-18,Ahmedabad,22.3,27.4,12.4,0.0,Cloudy,26
2021-12-20,Lucknow,16.0,58.1,13.8,0.0,Hazy,91
2020-11-06,Patna,19.9,36.3,10.8,0.0,Foggy,68
2022-06-25,Bhopal,26.0,79.4,12.2,0.0,Sunny,179
2020-07-24,Surat,19.9,45.8,10.9,1.47,Sunny,190
2024-02-04,Ahmedabad,18.1,44.1,11.4,0.0,Stormy,58
2024-06-08,Kolkata,32.8,63.3,11.2,0.48,Rainy,187
2020-06-21,Bhopal,24.9,81.1,11.6,2.24,Foggy,151
2024-01-16,Ahmedabad,16.1,23.8,2.7,0.0,Hazy,75
2024-10-02,Mumbai,27.0,82.0,8.9,0.0,Rainy,55
2022-11-26,Chennai,24.3,60.4,16.5,0.0,Cloudy,162
2022-03-13,Patna,20.0,69.1,5.7,6.44,Sunny,58
2024-06-13,Indore,27.4,45.7,11.7,0.0,Stormy,123
2020-08-18,Jaipur,17.2,41.6,4.1,2.67,Hazy,110
2020-05-25,Ahmedabad,22.7,77.1,7.0,0.0,Sunny,155
2021-10-10,Kolkata,30.5,50.5,15.3,6.73,Foggy,80
2022-01-18,Jaipur,26.9,21.2,13.0,0.0,Cloudy,108
2022-08-22,Indore,28.3,31.2,4.6,0.0,Sunny,66
2023-04-17,Mumbai,29.1,45.3,8.4,1.61,Rainy,141
2020-03-22,Chennai,19.6,96.0,8.7,0.0,Stormy,137
2021-08-09,Pune,21.3,51.2,19.3,0.0,Foggy,92
2022-04-30,Indore,30.6,62.6,11.2,0.0,Stormy,110
2023-08-04,Delhi,15.1,69.5,7.3,0.0,Foggy,188
2021-07-22,Bangalore,21.1,50.6,22.2,1.68,Sunny,136
2021-02-20,Pune,18.9,40.4,12.4,0.0,Cloudy,50
2021-10-31,Pune,30.7,55.4,13.6,0.0,Hazy,145
2024-09-05,Indore,27.7,95.7,10.9,0.0,Hazy,74
2021-09-27,Delhi,14.5,20.0,13.3,0.0,Hazy,90
2021-05-03,Nagpur,23.9,37.7,13.7,1.61,Sunny,50
2022-06-08,Surat,36.9,66.0,7.5,2.11,Foggy,78
2020-04-22,Ahmedabad,23.1,57.5,4.3,0.0,Hazy,154
2024-02-25,Bhopal,16.8,37.6,9.6,0.85,Sunny,123
2020-10-08,Patna,23.7,59.4,12.6,0.0,Cloudy,101
2021-12-11,Lucknow,16.2,52.1,11.0,0.0,Hazy,120
2020-12-07,Hyderabad,16.4,38.4,9.5,0.0,Hazy,67
2024-11-23,Indore,26.4,89.6,3.2,0.35,Sunny,157
2020-03-01,Indore,18.7,72.7,16.6,0.0,Stormy,82
2022-12-08,Hyderabad,8.7,67.2,5.7,3.47,Hazy,64
2023-07-09,Ahmedabad,33.3,73.0,6.4,1.24,Stormy,71
2022-01-07,Pune,19.7,74.4,7.0,0.96,Foggy,81
2022-01-23,Bangalore,15.7,80.3,11.0,1.55,Sunny,113
2023-03-21,Surat,23.0,41.0,15.1,0.0,Sunny,111
2024-02-26,Chennai,15.1,52.8,3.6,0.0,Sunny,111
2024-11-02,Nagpur,17.7,73.6,7.4,1.8,Sunny,30
2022-01-15,Lucknow,10.0,65.7,10.5,0.0,Cloudy,76
2024-10-22,Bangalore,25.1,38.7,10.5,1.92,Hazy,110
2023-09-04,Patna,18.7,65.9,0.5,0.0,Rainy,59
2022-05-02,Chennai,31.6,59.1,1.9,0.0,Rainy,152
2024-08-18,Hyderabad,22.3,77.0,12.6,2.04,Rainy,58
2022-10-25,Delhi,30.6,73.0,9.8,0.0,Sunny,106
2021-04-02,Bangalore,29.3,55.0,14.4,0.0,Sunny,17
2020-05-21,Jaipur,20.7,26.9,6.0,0.0,Rainy,167
2024-09-26,Indore,19.1,37.0,5.9,0.0,Sunny,155
2022-07-24,Pune,32.2,80.3,15.4,1.07,Cloudy,182
2023-02-28,Hyderabad,23.1,20.0,7.6,0.0,Hazy,151
2021-05-11,Ahmedabad,31.6,62.2,14.6,0.0,Foggy,56
2024-05-01,Lucknow,28.2,43.1,10.7,0.0,Hazy,150
2023-01-24,Surat,21.9,64.5,14.9,0.0,Cloudy,154
2020-01-14,Bangalore,27.0,83.3,13.3,0.0,Sunny,146
2023-01-14,Chennai,19.2,54.4,14.3,0.0,Hazy,137
2020-01-20,Surat,19.5,56.1,8.7,0.0,Sunny,79
2023-09-08,Indore,31.3,83.6,15.7,0.0,Hazy,47
2021-09-21,Patna,23.2,54.9,7.0,3.19,Foggy,193
2022-05-09,Chennai,28.3,20.4,3.3,0.0,Sunny,156
2023-12-28,Bangalore,18.0,48.3,7.2,0.68,Sunny,127
2021-04-19,Surat,27.9,61.6,8.6,0.0,Foggy,172
2023-12-06,Jaipur,20.1,74.8,13.8,0.0,Stormy,105
2020-06-22,Patna,29.1,42.8,13.3,0.0,Foggy,83
2023-07-29,Bangalore,21.8,86.0,3.3,0.0,Sunny,185
2023-03-08,Ahmedabad,33.2,55.6,18.9,1.41,Hazy,55
2021-04-29,Bangalore,27.2,79.0,12.7,1.04,Rainy,87
2024-06-28,Surat,25.6,54.5,12.7,0.0,Hazy,124
2021-10-13,Kolkata,24.5,53.9,14.7,0.0,Cloudy,84
2021-02-19,Delhi,12.1,52.1,12.7,0.46,Foggy,92
2020-11-14,Delhi,23.6,58.6,11.1,0.54,Stormy,106
2021-10-05,Lucknow,20.0,56.2,4.5,0.0,Foggy,93
2024-04-26,Kolkata,36.6,63.4,2.1,0.87,Rainy,116
2021-06-26,Lucknow,33.7,95.3,3.8,0.0,Sunny,95
2024-07-11,Bangalore,27.4,54.8,1.2,0.0,Hazy,31
2023-05-20,Patna,21.7,39.2,10.4,0.91,Rainy,154
2020-07-05,Bangalore,28.0,29.0,7.7,0.0,Rainy,68
2022-11-17,Jaipur,29.0,29.0,10.5,2.1,Rainy,10
2024-08-06,Hyderabad,32.4,48.7,10.0,0.0,Sunny,132
2024-10-16,Jaipur,21.2,56.8,8.6,0.0,Hazy,121
2021-05-26,Pune,28.3,45.5,8.5,3.06,Sunny,155
2024-06-13,Indore,27.2,84.7,14.5,5.6,Sunny,219
2024-08-27,Mumbai,26.7,63.6,6.5,0.0,Cloudy,48
2021-02-09,Bangalore,18.0,44.4,8.2,0.0,Rainy,139
2023-07-14,Bhopal,18.9,56.2,15.3,0.0,Sunny,74
2023-04-15,Ahmedabad,35.3,29.0,19.1,0.34,Sunny,100
2020-05-12,Mumbai,29.1,73.0,7.0,0.32,Hazy,81
2024-07-15,Lucknow,27.2,87.6,2.3,3.87,Rainy,45
2020-03-28,Delhi,26.1,80.1,16.7,0.0,Sunny,105
2023-03-21,Bangalore,22.1,89.3,10.5,0.0,Hazy,92
2022-10-13,Jaipur,26.3,83.1,9.8,5.22,Hazy,149
2020-12-19,Jaipur,24.6,42.8,17.1,0.0,Cloudy,64
2021-07-27,Hyderabad,25.1,36.1,12.5,0.0,Cloudy,106
2023-06-11,Mumbai,31.7,25.3,10.7,0.0,Cloudy,120
2021-08-27,Bhopal,20.1,70.7,1.5,0.0,Foggy,93
2020-05-04,Lucknow,35.1,57.3,6.4,4.72,Stormy,96
2022-05-08,Bangalore,32.0,61.7,6.4,1.61,Foggy,106
2023-07-15,Chennai,18.0,67.4,2.4,0.0,Foggy,11
2020-02-09,Indore,11.0,74.3,2.6,0.0,Hazy,123
2022-09-09,Kolkata,19.8,57.1,9.7,0.0,Stormy,91
2023-03-04,Kolkata,21.8,28.7,10.1,0.0,Stormy,127
2021-01-03,Hyderabad,21.4,61.6,11.3,3.3,Foggy,61
2020-03-01,Chennai,26.4,83.8,1.9,0.0,Rainy,68
2024-07-14,Mumbai,18.2,22.3,6.2,0.0,Foggy,42
2024-04-19,Kolkata,34.0,61.8,0.0,0.0,Cloudy,115
2020-07-24,Bangalore,19.9,61.2,12.0,4.99,Cloudy,62
2022-12-28,Hyderabad,16.3,63.6,3.0,0.0,Hazy,102
2024-04-13,Mumbai,30.4,46.1,7.6,0.0,Cloudy,71
2024-09-29,Ahmedabad,22.6,43.4,6.1,0.0,Stormy,125
2024-09-14,Kolkata,16.3,63.7,12.6,0.0,Cloudy,32
2021-04-29,Bangalore,27.6,41.7,15.7,0.0,Hazy,89
2022-01-04,Patna,25.4,86.4,11.5,0.0,Sunny,207
2023-12-05,Patna,10.1,88.9,8.7,0.0,Foggy,93
2020-10-18,Ahmedabad,22.7,31.0,12.8,0.0,Cloudy,37
2024-07-17,Nagpur,22.0,49.1,15.0,0.0,Stormy,96
2021-09-24,Pune,12.8,42.0,2.2,0.87,Sunny,125
2020-04-25,Delhi,29.8,31.8,15.3,0.59,Cloudy,160
2022-12-14,Mumbai,14.4,76.5,7.9,0.0,Rainy,51
2023-06-11,Surat,22.7,65.8,14.6,0.69,Cloudy,118
2024-01-08,Kolkata,10.4,54.4,9.4,6.15,Rainy,98
2020-02-14,Mumbai,24.8,52.0,11.5,3.93,Hazy,82
2020-10-17,Surat,27.6,65.6,9.6,0.0,Foggy,36
2022-01-17,Nagpur,24.8,93.9,8.2,0.0,Rainy,122
2023-09-18,Patna,22.3,45.6,10.3,0.0,Sunny,240
2021-09-10,Kolkata,33.0,88.9,12.6,0.0,Cloudy,54
